;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/03/2021 at 16:10:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:03:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:82.70mW             
;Max:83.10mW             
;Average:82.91mW             
;Std.Dev.:71.35uW             
;Overrange:0                   

;Channel B:Statistics
;Min:34.50uW             
;Max:981.0uW             
;Average:159.6uW             
;Std.Dev.:190.4uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/03/2021 at 16:10:48.377000
  Timestamp   	  Channel A  	  Channel B  	
         5.151	             	  6.920e-005 	
         5.216	  8.290e-002 	  6.930e-005 	
         5.279	  8.290e-002 	  6.940e-005 	
         5.343	  8.290e-002 	  6.940e-005 	
         5.407	  8.290e-002 	  6.950e-005 	
         5.471	  8.290e-002 	  6.960e-005 	
         5.536	  8.290e-002 	  6.970e-005 	
         5.600	  8.290e-002 	             	
         5.631	             	  6.970e-005 	
         5.664	  8.290e-002 	             	
         5.695	             	  6.980e-005 	
         5.727	  8.300e-002 	             	
         5.759	             	  6.990e-005 	
         5.791	  8.300e-002 	             	
         5.823	             	  7.000e-005 	
         5.855	  8.300e-002 	             	
         5.887	             	  7.020e-005 	
         5.920	  8.300e-002 	             	
         5.951	             	  7.020e-005 	
         6.015	  8.290e-002 	  7.030e-005 	
         6.079	  8.290e-002 	  7.040e-005 	
         6.143	  8.290e-002 	  7.050e-005 	
         6.208	  8.290e-002 	  7.060e-005 	
         6.272	  8.290e-002 	  7.070e-005 	
         6.336	  8.290e-002 	  7.080e-005 	
         6.399	  8.290e-002 	             	
         6.431	             	  7.090e-005 	
         6.463	  8.290e-002 	             	
         6.496	             	  7.100e-005 	
         6.528	  8.290e-002 	             	
         6.559	             	  7.110e-005 	
         6.591	  8.290e-002 	             	
         6.623	             	  7.110e-005 	
         6.655	  8.290e-002 	             	
         6.687	             	  7.120e-005 	
         6.720	  8.290e-002 	             	
         6.751	             	  7.120e-005 	
         6.815	  8.290e-002 	  7.120e-005 	
         6.879	  8.290e-002 	  7.120e-005 	
         6.943	  8.290e-002 	  7.120e-005 	
         7.007	  8.290e-002 	  7.120e-005 	
         7.071	  8.290e-002 	  7.110e-005 	
         7.136	  8.290e-002 	  7.120e-005 	
         7.199	  8.290e-002 	             	
         7.232	             	  7.120e-005 	
         7.264	  8.290e-002 	             	
         7.296	             	  7.130e-005 	
         7.328	  8.290e-002 	             	
         7.360	             	  7.130e-005 	
         7.391	  8.290e-002 	             	
         7.423	             	  7.140e-005 	
         7.455	  8.290e-002 	             	
         7.487	             	  7.140e-005 	
         7.519	  8.290e-002 	             	
         7.552	             	  7.150e-005 	
         7.616	  8.290e-002 	  7.160e-005 	
         7.679	  8.300e-002 	  7.170e-005 	
         7.744	  8.300e-002 	  7.180e-005 	
         7.807	  8.300e-002 	  7.190e-005 	
         7.871	  8.300e-002 	  7.200e-005 	
         7.935	  8.290e-002 	  7.200e-005 	
         7.999	  8.290e-002 	  7.210e-005 	
         8.064	  8.290e-002 	             	
         8.096	             	  7.210e-005 	
         8.127	  8.290e-002 	             	
         8.159	             	  7.220e-005 	
         8.191	  8.290e-002 	             	
         8.224	             	  7.240e-005 	
         8.255	  8.290e-002 	             	
         8.287	             	  7.250e-005 	
         8.319	  8.290e-002 	             	
         8.351	             	  7.260e-005 	
         8.383	  8.290e-002 	             	
         8.415	             	  7.270e-005 	
         8.479	  8.300e-002 	  7.270e-005 	
         8.543	  8.300e-002 	  7.280e-005 	
         8.607	  8.290e-002 	  7.280e-005 	
         8.672	  8.290e-002 	  7.280e-005 	
         8.736	  8.290e-002 	  7.280e-005 	
         8.799	  8.290e-002 	  7.280e-005 	
         8.863	  8.290e-002 	             	
         8.895	             	  7.280e-005 	
         8.928	  8.290e-002 	             	
         8.959	             	  7.290e-005 	
         8.991	  8.290e-002 	             	
         9.024	             	  7.290e-005 	
         9.056	  8.290e-002 	             	
         9.087	             	  7.290e-005 	
         9.119	  8.290e-002 	             	
         9.151	             	  7.290e-005 	
         9.184	  8.290e-002 	             	
         9.216	             	  7.290e-005 	
         9.280	  8.290e-002 	  7.300e-005 	
         9.343	  8.290e-002 	  7.300e-005 	
         9.407	  8.290e-002 	  7.290e-005 	
         9.471	  8.290e-002 	  7.290e-005 	
         9.535	  8.290e-002 	  7.280e-005 	
         9.599	  8.290e-002 	  7.260e-005 	
         9.663	  8.290e-002 	             	
         9.696	             	  7.250e-005 	
         9.728	  8.290e-002 	             	
         9.760	             	  7.230e-005 	
         9.791	  8.290e-002 	             	
         9.823	             	  7.210e-005 	
         9.855	  8.290e-002 	             	
         9.888	             	  7.190e-005 	
         9.919	  8.290e-002 	             	
         9.951	             	  7.170e-005 	
         9.983	  8.290e-002 	             	
        10.016	             	  7.150e-005 	
        10.079	  8.290e-002 	  7.130e-005 	
        10.144	  8.290e-002 	  7.110e-005 	
        10.207	  8.290e-002 	  7.100e-005 	
        10.271	  8.290e-002 	  7.090e-005 	
        10.335	  8.290e-002 	             	
        10.336	             	  7.080e-005 	
        10.400	  8.290e-002 	  7.070e-005 	
        10.463	  8.290e-002 	             	
        10.496	             	  7.080e-005 	
        10.527	  8.290e-002 	             	
        10.560	             	  7.090e-005 	
        10.592	  8.290e-002 	             	
        10.623	             	  7.100e-005 	
        10.655	  8.290e-002 	             	
        10.688	             	  7.120e-005 	
        10.719	  8.290e-002 	             	
        10.751	             	  7.150e-005 	
        10.783	  8.290e-002 	             	
        10.815	             	  7.170e-005 	
        10.880	  8.290e-002 	  7.200e-005 	
        10.943	  8.290e-002 	  7.220e-005 	
        11.007	  8.290e-002 	  7.250e-005 	
        11.072	  8.290e-002 	  7.280e-005 	
        11.136	  8.290e-002 	  7.300e-005 	
        11.199	  8.290e-002 	  7.330e-005 	
        11.263	  8.290e-002 	             	
        11.296	             	  7.350e-005 	
        11.328	  8.290e-002 	             	
        11.359	             	  7.370e-005 	
        11.391	  8.290e-002 	             	
        11.423	             	  7.390e-005 	
        11.456	  8.290e-002 	             	
        11.487	             	  7.420e-005 	
        11.520	  8.290e-002 	             	
        11.551	             	  7.440e-005 	
        11.583	  8.290e-002 	             	
        11.615	             	  7.460e-005 	
        11.680	  8.290e-002 	  7.480e-005 	
        11.743	  8.290e-002 	  7.500e-005 	
        11.807	  8.290e-002 	  7.520e-005 	
        11.871	  8.290e-002 	  7.540e-005 	
        11.935	  8.290e-002 	  7.560e-005 	
        11.999	  8.290e-002 	  7.580e-005 	
        12.063	  8.290e-002 	             	
        12.095	             	  7.600e-005 	
        12.128	  8.290e-002 	             	
        12.159	             	  7.620e-005 	
        12.192	  8.290e-002 	             	
        12.223	             	  7.650e-005 	
        12.256	  8.290e-002 	             	
        12.287	             	  7.670e-005 	
        12.319	  8.290e-002 	             	
        12.352	             	  7.700e-005 	
        12.383	  8.290e-002 	             	
        12.415	             	  7.730e-005 	
        12.479	  8.290e-002 	  7.760e-005 	
        12.544	  8.290e-002 	  7.780e-005 	
        12.608	  8.280e-002 	  7.800e-005 	
        12.671	  8.280e-002 	  7.820e-005 	
        12.736	  8.290e-002 	  7.840e-005 	
        12.799	  8.290e-002 	  7.860e-005 	
        12.863	  8.290e-002 	             	
        12.895	             	  7.890e-005 	
        12.927	  8.290e-002 	             	
        12.959	             	  7.910e-005 	
        12.991	  8.280e-002 	             	
        13.024	             	  7.940e-005 	
        13.056	  8.280e-002 	             	
        13.087	             	  7.960e-005 	
        13.119	  8.280e-002 	             	
        13.151	             	  7.990e-005 	
        13.184	  8.280e-002 	             	
        13.215	             	  8.020e-005 	
        13.280	  8.280e-002 	  8.040e-005 	
        13.343	  8.280e-002 	  8.070e-005 	
        13.408	  8.280e-002 	  8.090e-005 	
        13.472	  8.280e-002 	  8.120e-005 	
        13.535	  8.280e-002 	  8.140e-005 	
        13.600	  8.280e-002 	  8.160e-005 	
        13.663	  8.290e-002 	             	
        13.695	             	  8.180e-005 	
        13.728	  8.290e-002 	             	
        13.759	             	  8.200e-005 	
        13.791	  8.290e-002 	             	
        13.823	             	  8.220e-005 	
        13.855	  8.290e-002 	             	
        13.887	             	  8.240e-005 	
        13.919	  8.300e-002 	             	
        13.951	             	  8.260e-005 	
        13.983	  8.300e-002 	             	
        14.015	             	  8.280e-005 	
        14.079	  8.300e-002 	  8.300e-005 	
        14.143	  8.300e-002 	  8.330e-005 	
        14.208	  8.300e-002 	  8.350e-005 	
        14.271	  8.300e-002 	  8.380e-005 	
        14.335	  8.300e-002 	  8.400e-005 	
        14.399	  8.300e-002 	  8.420e-005 	
        14.463	  8.300e-002 	             	
        14.495	             	  8.450e-005 	
        14.528	  8.300e-002 	             	
        14.559	             	  8.480e-005 	
        14.591	  8.300e-002 	             	
        14.623	             	  8.510e-005 	
        14.655	  8.300e-002 	             	
        14.688	             	  8.540e-005 	
        14.719	  8.300e-002 	             	
        14.752	             	  8.570e-005 	
        14.783	  8.300e-002 	             	
        14.815	             	  8.590e-005 	
        14.880	  8.290e-002 	  8.610e-005 	
        14.943	  8.290e-002 	  8.630e-005 	
        15.007	  8.280e-002 	  8.650e-005 	
        15.071	  8.280e-002 	  8.670e-005 	
        15.135	  8.280e-002 	  8.700e-005 	
        15.199	  8.280e-002 	  8.730e-005 	
        15.263	  8.270e-002 	             	
        15.296	             	  8.750e-005 	
        15.328	  8.270e-002 	             	
        15.359	             	  8.770e-005 	
        15.391	  8.270e-002 	             	
        15.424	             	  8.790e-005 	
        15.455	  8.270e-002 	             	
        15.487	             	  8.820e-005 	
        15.519	  8.270e-002 	             	
        15.551	             	  8.850e-005 	
        15.583	  8.270e-002 	             	
        15.616	             	  8.880e-005 	
        15.679	  8.270e-002 	  8.920e-005 	
        15.744	  8.270e-002 	  8.960e-005 	
        15.808	  8.280e-002 	  9.000e-005 	
        15.871	  8.280e-002 	  9.040e-005 	
        15.936	  8.280e-002 	  9.080e-005 	
        16.000	  8.280e-002 	  9.120e-005 	
        16.063	  8.270e-002 	             	
        16.096	             	  9.160e-005 	
        16.128	  8.270e-002 	             	
        16.160	             	  9.200e-005 	
        16.192	  8.270e-002 	             	
        16.223	             	  9.240e-005 	
        16.255	  8.270e-002 	             	
        16.287	             	  9.270e-005 	
        16.319	  8.270e-002 	             	
        16.351	             	  9.310e-005 	
        16.383	  8.270e-002 	             	
        16.416	             	  9.350e-005 	
        16.479	  8.270e-002 	  9.390e-005 	
        16.543	  8.270e-002 	  9.440e-005 	
        16.607	  8.270e-002 	  9.490e-005 	
        16.671	  8.270e-002 	  9.530e-005 	
        16.735	  8.280e-002 	  9.590e-005 	
        16.799	  8.280e-002 	  9.640e-005 	
        16.863	  8.280e-002 	             	
        16.895	             	  9.700e-005 	
        16.928	  8.280e-002 	             	
        16.959	             	  9.750e-005 	
        16.991	  8.280e-002 	             	
        17.024	             	  9.790e-005 	
        17.056	  8.280e-002 	             	
        17.087	             	  9.850e-005 	
        17.119	  8.290e-002 	             	
        17.151	             	  9.890e-005 	
        17.184	  8.290e-002 	             	
        17.215	             	  9.940e-005 	
        17.279	  8.290e-002 	  9.990e-005 	
        17.344	  8.290e-002 	  1.004e-004 	
        17.407	  8.290e-002 	  1.009e-004 	
        17.472	  8.290e-002 	  1.014e-004 	
        17.535	  8.290e-002 	  1.020e-004 	
        17.599	  8.290e-002 	  1.025e-004 	
        17.663	  8.290e-002 	             	
        17.695	             	  1.031e-004 	
        17.728	  8.280e-002 	             	
        17.760	             	  1.037e-004 	
        17.791	  8.280e-002 	             	
        17.824	             	  1.043e-004 	
        17.856	  8.280e-002 	             	
        17.887	             	  1.049e-004 	
        17.919	  8.280e-002 	             	
        17.951	             	  1.055e-004 	
        17.983	  8.280e-002 	             	
        18.016	             	  1.062e-004 	
        18.079	  8.280e-002 	  1.070e-004 	
        18.144	  8.280e-002 	  1.077e-004 	
        18.207	  8.280e-002 	  1.084e-004 	
        18.272	  8.280e-002 	  1.091e-004 	
        18.336	  8.280e-002 	  1.099e-004 	
        18.400	  8.280e-002 	  1.106e-004 	
        18.463	  8.280e-002 	             	
        18.496	             	  1.114e-004 	
        18.527	  8.280e-002 	             	
        18.560	             	  1.123e-004 	
        18.592	  8.280e-002 	             	
        18.624	             	  1.131e-004 	
        18.656	  8.280e-002 	             	
        18.688	             	  1.140e-004 	
        18.720	  8.280e-002 	             	
        18.752	             	  1.148e-004 	
        18.783	  8.280e-002 	             	
        18.815	             	  1.156e-004 	
        18.879	  8.280e-002 	  1.165e-004 	
        18.943	  8.280e-002 	  1.174e-004 	
        19.008	  8.280e-002 	  1.184e-004 	
        19.071	  8.280e-002 	  1.194e-004 	
        19.135	  8.280e-002 	  1.205e-004 	
        19.200	  8.280e-002 	  1.217e-004 	
        19.263	  8.290e-002 	             	
        19.296	             	  1.228e-004 	
        19.328	  8.290e-002 	             	
        19.359	             	  1.241e-004 	
        19.392	  8.290e-002 	             	
        19.424	             	  1.252e-004 	
        19.456	  8.290e-002 	             	
        19.487	             	  1.264e-004 	
        19.519	  8.290e-002 	             	
        19.551	             	  1.276e-004 	
        19.583	  8.290e-002 	             	
        19.615	             	  1.288e-004 	
        19.680	  8.290e-002 	  1.300e-004 	
        19.743	  8.290e-002 	  1.313e-004 	
        19.808	  8.290e-002 	  1.325e-004 	
        19.872	  8.290e-002 	  1.339e-004 	
        19.935	  8.290e-002 	  1.352e-004 	
        19.999	  8.290e-002 	  1.365e-004 	
        20.063	  8.290e-002 	             	
        20.096	             	  1.379e-004 	
        20.128	  8.290e-002 	             	
        20.160	             	  1.392e-004 	
        20.191	  8.290e-002 	             	
        20.223	             	  1.406e-004 	
        20.255	  8.290e-002 	             	
        20.287	             	  1.421e-004 	
        20.319	  8.290e-002 	             	
        20.351	             	  1.436e-004 	
        20.383	  8.290e-002 	             	
        20.415	             	  1.451e-004 	
        20.479	  8.290e-002 	  1.468e-004 	
        20.543	  8.290e-002 	  1.485e-004 	
        20.608	  8.290e-002 	  1.502e-004 	
        20.672	  8.290e-002 	  1.521e-004 	
        20.736	  8.290e-002 	  1.539e-004 	
        20.800	  8.290e-002 	  1.556e-004 	
        20.863	  8.290e-002 	             	
        20.895	             	  1.573e-004 	
        20.928	  8.290e-002 	             	
        20.959	             	  1.591e-004 	
        20.992	  8.280e-002 	             	
        21.023	             	  1.610e-004 	
        21.056	  8.280e-002 	             	
        21.088	             	  1.630e-004 	
        21.119	  8.280e-002 	             	
        21.151	             	  1.651e-004 	
        21.184	  8.280e-002 	             	
        21.215	             	  1.673e-004 	
        21.247	  8.280e-002 	             	
        21.279	             	  1.696e-004 	
        21.343	             	  1.720e-004 	
        21.344	  8.280e-002 	             	
        21.407	  8.290e-002 	  1.746e-004 	
        21.471	             	  1.771e-004 	
        21.472	  8.290e-002 	             	
        21.535	  8.290e-002 	  1.797e-004 	
        21.599	  8.290e-002 	  1.823e-004 	
        21.663	  8.290e-002 	  1.850e-004 	
        21.727	  8.290e-002 	             	
        21.760	             	  1.879e-004 	
        21.791	  8.290e-002 	             	
        21.823	             	  1.911e-004 	
        21.856	  8.290e-002 	             	
        21.887	             	  1.946e-004 	
        21.919	  8.290e-002 	             	
        21.951	             	  1.983e-004 	
        21.983	  8.290e-002 	             	
        22.015	             	  2.021e-004 	
        22.047	  8.290e-002 	             	
        22.079	             	  2.062e-004 	
        22.143	  8.290e-002 	  2.103e-004 	
        22.208	  8.290e-002 	  2.145e-004 	
        22.271	  8.290e-002 	  2.187e-004 	
        22.335	  8.290e-002 	  2.230e-004 	
        22.399	  8.290e-002 	  2.273e-004 	
        22.463	  8.290e-002 	  2.320e-004 	
        22.527	  8.290e-002 	             	
        22.559	             	  2.369e-004 	
        22.592	  8.290e-002 	             	
        22.624	             	  2.421e-004 	
        22.655	  8.290e-002 	             	
        22.687	             	  2.476e-004 	
        22.720	  8.290e-002 	             	
        22.752	             	  2.535e-004 	
        22.784	  8.290e-002 	             	
        22.815	             	  2.597e-004 	
        22.847	  8.290e-002 	             	
        22.880	             	  2.660e-004 	
        22.944	  8.290e-002 	  2.726e-004 	
        23.007	  8.290e-002 	  2.794e-004 	
        23.072	  8.290e-002 	  2.868e-004 	
        23.136	  8.290e-002 	  2.948e-004 	
        23.199	  8.290e-002 	             	
        23.263	  8.290e-002 	             	
        23.327	  8.290e-002 	             	
        23.392	  8.290e-002 	             	
        23.455	  8.290e-002 	             	
        23.519	  8.290e-002 	             	
        23.583	  8.300e-002 	             	
        23.648	  8.300e-002 	             	
        23.743	  8.300e-002 	             	
        23.808	  8.290e-002 	             	
        23.871	  8.290e-002 	             	
        23.936	  8.290e-002 	             	
        23.999	  8.290e-002 	             	
        24.063	  8.290e-002 	             	
        24.127	  8.290e-002 	             	
        24.191	  8.290e-002 	             	
        24.255	  8.290e-002 	             	
        24.319	  8.290e-002 	             	
        24.383	  8.290e-002 	             	
        24.448	  8.290e-002 	             	
        24.479	             	  5.720e-004 	
        24.544	  8.290e-002 	  6.440e-004 	
        24.607	  8.290e-002 	  7.100e-004 	
        24.671	  8.290e-002 	  7.680e-004 	
        24.735	  8.290e-002 	  8.180e-004 	
        24.800	  8.290e-002 	  8.600e-004 	
        24.863	  8.290e-002 	  8.940e-004 	
        24.927	  8.290e-002 	             	
        24.959	             	  9.220e-004 	
        24.992	  8.290e-002 	             	
        25.023	             	  9.430e-004 	
        25.056	  8.290e-002 	             	
        25.087	             	  9.600e-004 	
        25.119	  8.290e-002 	             	
        25.152	             	  9.710e-004 	
        25.183	  8.290e-002 	             	
        25.215	             	  9.780e-004 	
        25.247	  8.290e-002 	             	
        25.279	             	  9.810e-004 	
        25.344	  8.290e-002 	  9.810e-004 	
        25.408	  8.290e-002 	  9.770e-004 	
        25.472	  8.290e-002 	  9.690e-004 	
        25.535	  8.290e-002 	  9.590e-004 	
        25.600	  8.290e-002 	  9.450e-004 	
        25.663	  8.290e-002 	  9.290e-004 	
        25.728	  8.290e-002 	             	
        25.760	             	  9.120e-004 	
        25.792	  8.290e-002 	             	
        25.824	             	  8.920e-004 	
        25.855	  8.290e-002 	             	
        25.887	             	  8.720e-004 	
        25.920	  8.290e-002 	             	
        25.952	             	  8.510e-004 	
        25.983	  8.290e-002 	             	
        26.015	             	  8.290e-004 	
        26.047	  8.280e-002 	             	
        26.079	             	  8.070e-004 	
        26.143	  8.280e-002 	  7.850e-004 	
        26.208	  8.280e-002 	  7.620e-004 	
        26.272	  8.280e-002 	  7.400e-004 	
        26.336	  8.280e-002 	  7.180e-004 	
        26.399	  8.280e-002 	  6.970e-004 	
        26.463	  8.290e-002 	  6.770e-004 	
        26.528	  8.290e-002 	             	
        26.560	             	  6.570e-004 	
        26.592	  8.290e-002 	             	
        26.624	             	  6.380e-004 	
        26.656	  8.290e-002 	             	
        26.688	             	  6.200e-004 	
        26.720	  8.300e-002 	             	
        26.751	             	  6.020e-004 	
        26.783	  8.300e-002 	             	
        26.815	             	  5.850e-004 	
        26.848	  8.300e-002 	             	
        26.879	             	  5.680e-004 	
        26.944	  8.300e-002 	  5.520e-004 	
        27.007	  8.300e-002 	  5.360e-004 	
        27.072	  8.300e-002 	  5.200e-004 	
        27.135	  8.300e-002 	  5.050e-004 	
        27.199	  8.300e-002 	  4.910e-004 	
        27.263	  8.300e-002 	  4.780e-004 	
        27.327	  8.300e-002 	             	
        27.360	             	  4.650e-004 	
        27.392	  8.300e-002 	             	
        27.423	             	  4.520e-004 	
        27.455	  8.300e-002 	             	
        27.487	             	  4.400e-004 	
        27.519	  8.300e-002 	             	
        27.551	             	  4.290e-004 	
        27.584	  8.300e-002 	             	
        27.615	             	  4.170e-004 	
        27.647	  8.300e-002 	             	
        27.679	             	  4.060e-004 	
        27.743	  8.300e-002 	  3.960e-004 	
        27.807	  8.300e-002 	  3.850e-004 	
        27.872	  8.300e-002 	  3.760e-004 	
        27.935	  8.300e-002 	  3.660e-004 	
        27.999	  8.300e-002 	  3.570e-004 	
        28.063	  8.300e-002 	  3.490e-004 	
        28.128	  8.290e-002 	             	
        28.159	             	  3.410e-004 	
        28.192	  8.290e-002 	             	
        28.224	             	  3.330e-004 	
        28.255	  8.290e-002 	             	
        28.288	             	  3.260e-004 	
        28.319	  8.290e-002 	             	
        28.352	             	  3.190e-004 	
        28.383	  8.290e-002 	             	
        28.415	             	  3.120e-004 	
        28.447	  8.290e-002 	             	
        28.479	             	  3.050e-004 	
        28.543	  8.290e-002 	  2.980e-004 	
        28.607	  8.290e-002 	  2.920e-004 	
        28.671	  8.290e-002 	  2.860e-004 	
        28.736	  8.290e-002 	  2.810e-004 	
        28.799	  8.290e-002 	  2.750e-004 	
        28.863	  8.290e-002 	  2.700e-004 	
        28.927	  8.290e-002 	             	
        28.959	             	  2.650e-004 	
        28.991	  8.290e-002 	             	
        29.023	             	  2.600e-004 	
        29.056	  8.290e-002 	             	
        29.087	             	  2.550e-004 	
        29.119	  8.290e-002 	             	
        29.152	             	  2.500e-004 	
        29.183	  8.290e-002 	             	
        29.215	             	  2.450e-004 	
        29.248	  8.290e-002 	             	
        29.279	             	  2.410e-004 	
        29.343	  8.290e-002 	  2.370e-004 	
        29.407	  8.290e-002 	  2.320e-004 	
        29.471	  8.290e-002 	  2.280e-004 	
        29.536	  8.290e-002 	  2.250e-004 	
        29.599	  8.290e-002 	  2.210e-004 	
        29.663	  8.290e-002 	  2.170e-004 	
        29.727	  8.290e-002 	             	
        29.759	             	  2.130e-004 	
