;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 14:42:37
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:79.80mW             
;Max:80.20mW             
;Average:80.03mW             
;Std.Dev.:79.60uW             
;Overrange:0                   

;Channel B:Statistics
;Min:790.0uW             
;Max:1.383mW             
;Average:1.041mW             
;Std.Dev.:135.9uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 14:42:37.701000
  Timestamp   	  Channel A  	  Channel B  	
        19.584	  8.020e-002 	  1.238e-003 	
        19.648	  8.010e-002 	  1.239e-003 	
        19.712	  8.010e-002 	  1.240e-003 	
        19.776	             	  1.241e-003 	
        19.808	  8.010e-002 	             	
        19.839	             	  1.242e-003 	
        19.871	  8.010e-002 	             	
        19.904	             	  1.243e-003 	
        19.936	  8.010e-002 	             	
        20.000	  8.010e-002 	  1.244e-003 	
        20.064	  8.010e-002 	  1.245e-003 	
        20.128	  8.010e-002 	  1.246e-003 	
        20.192	  8.010e-002 	  1.247e-003 	
        20.256	  8.010e-002 	  1.248e-003 	
        20.320	  8.010e-002 	  1.249e-003 	
        20.384	  8.010e-002 	  1.250e-003 	
        20.448	  8.010e-002 	  1.250e-003 	
        20.512	  8.010e-002 	  1.251e-003 	
        20.575	             	  1.252e-003 	
        20.608	  8.010e-002 	             	
        20.640	             	  1.253e-003 	
        20.672	  8.010e-002 	             	
        20.704	             	  1.253e-003 	
        20.736	  8.010e-002 	             	
        20.800	  8.010e-002 	  1.254e-003 	
        20.864	  8.010e-002 	  1.255e-003 	
        20.928	  8.010e-002 	  1.255e-003 	
        20.992	  8.010e-002 	  1.256e-003 	
        21.056	  8.010e-002 	  1.256e-003 	
        21.120	  8.010e-002 	  1.256e-003 	
        21.183	  8.010e-002 	  1.256e-003 	
        21.248	  8.010e-002 	  1.256e-003 	
        21.312	  8.010e-002 	  1.255e-003 	
        21.376	             	  1.255e-003 	
        21.408	  8.020e-002 	             	
        21.440	             	  1.254e-003 	
        21.472	  8.020e-002 	             	
        21.504	             	  1.253e-003 	
        21.536	  8.020e-002 	             	
        21.600	  8.020e-002 	  1.253e-003 	
        21.664	  8.020e-002 	  1.252e-003 	
        21.729	  8.020e-002 	  1.250e-003 	
        21.792	  8.010e-002 	  1.249e-003 	
        21.856	  8.010e-002 	  1.247e-003 	
        21.920	  8.010e-002 	  1.246e-003 	
        21.984	  8.010e-002 	  1.244e-003 	
        22.047	  8.010e-002 	  1.241e-003 	
        22.112	  8.010e-002 	  1.239e-003 	
        22.176	             	  1.236e-003 	
        22.207	  8.010e-002 	             	
        22.240	             	  1.232e-003 	
        22.272	  8.010e-002 	             	
        22.304	             	  1.229e-003 	
        22.337	  8.010e-002 	             	
        22.400	  8.010e-002 	  1.224e-003 	
        22.464	  8.010e-002 	  1.219e-003 	
        22.527	  8.010e-002 	  1.214e-003 	
        22.591	  8.010e-002 	  1.208e-003 	
        22.656	  8.010e-002 	  1.202e-003 	
        22.720	  8.010e-002 	  1.195e-003 	
        22.784	  8.010e-002 	  1.188e-003 	
        22.848	  8.010e-002 	  1.180e-003 	
        22.912	  8.010e-002 	  1.171e-003 	
        22.976	             	  1.161e-003 	
        23.008	  8.010e-002 	             	
        23.040	             	  1.151e-003 	
        23.072	  8.010e-002 	             	
        23.104	             	  1.140e-003 	
        23.136	  8.010e-002 	             	
        23.200	  8.010e-002 	  1.129e-003 	
        23.264	  8.010e-002 	  1.116e-003 	
        23.328	  8.010e-002 	  1.104e-003 	
        23.392	  8.010e-002 	  1.090e-003 	
        23.456	  8.010e-002 	  1.077e-003 	
        23.520	  8.010e-002 	  1.063e-003 	
        23.584	  8.010e-002 	  1.048e-003 	
        23.648	  8.010e-002 	  1.034e-003 	
        23.712	  8.010e-002 	  1.019e-003 	
        23.776	             	  1.005e-003 	
        23.808	  8.010e-002 	             	
        23.840	             	  9.900e-004 	
        23.872	  8.010e-002 	             	
        23.904	             	  9.760e-004 	
        23.936	  8.010e-002 	             	
        24.000	  8.010e-002 	  9.620e-004 	
        24.064	  8.010e-002 	  9.490e-004 	
        24.128	  8.010e-002 	  9.360e-004 	
        24.192	  8.010e-002 	  9.230e-004 	
        24.255	  8.010e-002 	  9.110e-004 	
        24.319	  8.010e-002 	  9.000e-004 	
        24.384	  8.010e-002 	  8.890e-004 	
        24.448	  8.010e-002 	  8.780e-004 	
        24.511	  8.010e-002 	  8.680e-004 	
        24.576	             	  8.590e-004 	
        24.608	  8.010e-002 	             	
        24.640	             	  8.500e-004 	
        24.672	  8.010e-002 	             	
        24.704	             	  8.420e-004 	
