;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:30/03/2021 at 10:49:27
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:658.0mW             
;Max:658.0mW             
;Average:658.0mW             
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:5.160mW             
;Max:8.090mW             
;Average:6.389mW             
;Std.Dev.:911.5uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 30/03/2021 at 10:49:27.999000
  Timestamp   	  Channel A  	  Channel B  	
         5.504	             	  6.660e-003 	
         5.536	  6.580e-001 	             	
         5.568	             	  6.670e-003 	
         5.600	  6.580e-001 	             	
         5.664	  6.580e-001 	  6.670e-003 	
         5.729	  6.580e-001 	  6.670e-003 	
         5.793	  6.580e-001 	  6.680e-003 	
         5.857	  6.580e-001 	  6.680e-003 	
         5.921	             	  6.680e-003 	
         5.953	  6.580e-001 	             	
         5.985	             	  6.680e-003 	
         6.016	  6.580e-001 	             	
         6.049	             	  6.690e-003 	
         6.080	  6.580e-001 	             	
         6.113	             	  6.690e-003 	
         6.145	  6.580e-001 	             	
         6.177	             	  6.690e-003 	
         6.208	  6.580e-001 	             	
         6.241	             	  6.690e-003 	
         6.273	  6.580e-001 	             	
         6.305	             	  6.700e-003 	
         6.337	  6.580e-001 	             	
         6.369	             	  6.700e-003 	
         6.401	  6.580e-001 	             	
         6.432	             	  6.700e-003 	
         6.465	  6.580e-001 	             	
         6.529	  6.580e-001 	  6.700e-003 	
         6.593	  6.580e-001 	  6.710e-003 	
         6.656	  6.580e-001 	  6.710e-003 	
         6.721	             	  6.710e-003 	
         6.753	  6.580e-001 	             	
         6.785	             	  6.720e-003 	
         6.817	  6.580e-001 	             	
         6.849	             	  6.720e-003 	
         6.881	  6.580e-001 	             	
         6.913	             	  6.720e-003 	
         6.945	  6.580e-001 	             	
         6.977	             	  6.720e-003 	
         7.009	  6.580e-001 	             	
         7.041	             	  6.730e-003 	
         7.073	  6.580e-001 	             	
         7.105	             	  6.730e-003 	
         7.137	  6.580e-001 	             	
         7.169	             	  6.730e-003 	
         7.201	  6.580e-001 	             	
         7.233	             	  6.740e-003 	
         7.265	  6.580e-001 	             	
         7.329	  6.580e-001 	  6.740e-003 	
         7.393	  6.580e-001 	  6.750e-003 	
         7.457	  6.580e-001 	  6.750e-003 	
         7.520	             	  6.750e-003 	
         7.552	  6.580e-001 	             	
         7.585	             	  6.750e-003 	
         7.617	  6.580e-001 	             	
         7.648	             	  6.760e-003 	
         7.681	  6.580e-001 	             	
         7.713	             	  6.760e-003 	
         7.745	  6.580e-001 	             	
         7.777	             	  6.760e-003 	
         7.809	  6.580e-001 	             	
         7.841	             	  6.770e-003 	
         7.873	  6.580e-001 	             	
         7.905	             	  6.770e-003 	
         7.936	  6.580e-001 	             	
         7.969	             	  6.770e-003 	
         8.000	  6.580e-001 	             	
         8.033	             	  6.780e-003 	
         8.065	  6.580e-001 	             	
         8.129	  6.580e-001 	  6.780e-003 	
         8.192	  6.580e-001 	  6.790e-003 	
         8.257	  6.580e-001 	  6.790e-003 	
         8.321	             	  6.790e-003 	
         8.353	  6.580e-001 	             	
         8.384	             	  6.800e-003 	
         8.416	  6.580e-001 	             	
         8.449	             	  6.800e-003 	
         8.481	  6.580e-001 	             	
         8.513	             	  6.800e-003 	
         8.545	  6.580e-001 	             	
         8.577	             	  6.810e-003 	
         8.608	  6.580e-001 	             	
         8.641	             	  6.810e-003 	
         8.673	  6.580e-001 	             	
         8.704	             	  6.810e-003 	
         8.736	  6.580e-001 	             	
         8.769	             	  6.820e-003 	
         8.801	  6.580e-001 	             	
         8.833	             	  6.820e-003 	
         8.865	  6.580e-001 	             	
         8.929	  6.580e-001 	  6.820e-003 	
         8.992	  6.580e-001 	  6.830e-003 	
         9.057	  6.580e-001 	  6.830e-003 	
         9.121	             	  6.840e-003 	
         9.153	  6.580e-001 	             	
         9.185	             	  6.840e-003 	
         9.217	  6.580e-001 	             	
         9.249	             	  6.850e-003 	
         9.280	  6.580e-001 	             	
         9.313	             	  6.850e-003 	
         9.345	  6.580e-001 	             	
         9.377	             	  6.850e-003 	
         9.408	  6.580e-001 	             	
         9.441	             	  6.860e-003 	
         9.473	  6.580e-001 	             	
         9.505	             	  6.860e-003 	
         9.537	  6.580e-001 	             	
         9.569	             	  6.870e-003 	
         9.601	  6.580e-001 	             	
         9.633	             	  6.870e-003 	
         9.665	  6.580e-001 	             	
         9.728	  6.580e-001 	             	
         9.729	             	  6.880e-003 	
         9.793	  6.580e-001 	  6.880e-003 	
         9.857	  6.580e-001 	  6.890e-003 	
         9.921	             	  6.890e-003 	
         9.953	  6.580e-001 	             	
         9.985	             	  6.900e-003 	
        10.017	  6.580e-001 	             	
        10.049	             	  6.900e-003 	
        10.081	  6.580e-001 	             	
        10.112	             	  6.910e-003 	
        10.145	  6.580e-001 	             	
        10.177	             	  6.910e-003 	
        10.209	  6.580e-001 	             	
        10.241	             	  6.920e-003 	
        10.273	  6.580e-001 	             	
        10.305	             	  6.920e-003 	
        10.337	  6.580e-001 	             	
        10.369	             	  6.930e-003 	
        10.401	  6.580e-001 	             	
        10.433	             	  6.930e-003 	
        10.465	  6.580e-001 	             	
        10.529	  6.580e-001 	  6.930e-003 	
        10.593	  6.580e-001 	  6.940e-003 	
        10.657	  6.580e-001 	  6.940e-003 	
        10.721	             	  6.950e-003 	
        10.752	  6.580e-001 	             	
        10.785	             	  6.950e-003 	
        10.817	  6.580e-001 	             	
        10.849	             	  6.960e-003 	
        10.881	  6.580e-001 	             	
        10.913	             	  6.960e-003 	
        10.945	  6.580e-001 	             	
        10.977	             	  6.970e-003 	
