;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 15:01:08
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:76.70mW             
;Max:77.10mW             
;Average:76.92mW             
;Std.Dev.:73.90uW             
;Overrange:0                   

;Channel B:Statistics
;Min:9.770mW             
;Max:10.00mW             
;Average:9.940mW             
;Std.Dev.:55.98uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 15:01:08.869000
  Timestamp   	  Channel A  	  Channel B  	
         6.784	  7.690e-002 	  9.980e-003 	
         6.848	             	  9.970e-003 	
         6.880	  7.690e-002 	             	
         6.913	             	  9.970e-003 	
         6.944	  7.690e-002 	             	
         7.008	  7.690e-002 	  9.970e-003 	
         7.072	  7.690e-002 	  9.970e-003 	
         7.136	  7.690e-002 	  9.980e-003 	
         7.200	  7.690e-002 	  9.980e-003 	
         7.265	  7.690e-002 	  9.980e-003 	
         7.328	  7.690e-002 	  9.980e-003 	
         7.392	  7.690e-002 	  9.980e-003 	
         7.456	  7.690e-002 	  9.980e-003 	
         7.520	  7.690e-002 	  9.970e-003 	
         7.584	  7.690e-002 	  9.970e-003 	
         7.648	             	  9.980e-003 	
         7.680	  7.690e-002 	             	
         7.712	             	  9.980e-003 	
         7.744	  7.690e-002 	             	
         7.808	  7.690e-002 	  9.980e-003 	
         7.872	  7.690e-002 	  9.980e-003 	
         7.936	  7.690e-002 	  9.980e-003 	
         8.000	  7.690e-002 	  9.980e-003 	
         8.064	  7.690e-002 	  9.980e-003 	
         8.129	  7.700e-002 	  9.980e-003 	
         8.192	  7.700e-002 	  9.980e-003 	
         8.256	  7.700e-002 	  9.980e-003 	
         8.320	  7.690e-002 	  9.980e-003 	
         8.384	  7.690e-002 	  9.980e-003 	
         8.449	             	  9.980e-003 	
         8.480	  7.690e-002 	             	
         8.512	             	  9.980e-003 	
         8.544	  7.690e-002 	             	
         8.608	  7.700e-002 	  9.980e-003 	
         8.673	  7.700e-002 	  9.980e-003 	
         8.736	  7.700e-002 	  9.990e-003 	
         8.801	  7.700e-002 	  9.990e-003 	
         8.865	  7.700e-002 	  9.990e-003 	
         8.928	  7.700e-002 	  9.990e-003 	
         8.992	  7.700e-002 	  9.990e-003 	
         9.056	  7.700e-002 	  9.990e-003 	
         9.120	  7.700e-002 	  9.990e-003 	
         9.184	  7.700e-002 	  9.990e-003 	
         9.248	  7.700e-002 	  9.990e-003 	
         9.312	             	  9.990e-003 	
         9.344	  7.700e-002 	             	
         9.409	  7.700e-002 	  9.990e-003 	
         9.472	  7.700e-002 	  9.990e-003 	
         9.536	  7.700e-002 	  9.980e-003 	
         9.600	  7.700e-002 	  9.980e-003 	
         9.665	  7.700e-002 	  9.980e-003 	
         9.728	  7.700e-002 	  9.980e-003 	
         9.792	  7.700e-002 	  9.980e-003 	
         9.856	  7.700e-002 	  9.980e-003 	
         9.920	  7.700e-002 	  9.980e-003 	
         9.985	  7.690e-002 	  9.980e-003 	
        10.048	  7.690e-002 	  9.980e-003 	
        10.113	             	  9.980e-003 	
        10.144	  7.690e-002 	             	
        10.208	  7.690e-002 	  9.980e-003 	
        10.272	  7.690e-002 	  9.970e-003 	
        10.336	  7.690e-002 	  9.970e-003 	
        10.401	  7.690e-002 	  9.970e-003 	
        10.464	  7.690e-002 	  9.970e-003 	
        10.528	  7.690e-002 	  9.970e-003 	
        10.592	  7.690e-002 	  9.970e-003 	
        10.657	  7.690e-002 	  9.970e-003 	
        10.720	  7.690e-002 	  9.970e-003 	
        10.784	  7.690e-002 	  9.970e-003 	
        10.848	  7.690e-002 	  9.970e-003 	
        10.912	             	  9.970e-003 	
        10.945	  7.690e-002 	             	
        11.008	  7.690e-002 	  9.980e-003 	
        11.072	  7.690e-002 	  9.970e-003 	
        11.136	  7.690e-002 	  9.970e-003 	
        11.200	  7.690e-002 	  9.970e-003 	
        11.264	  7.690e-002 	  9.970e-003 	
        11.327	  7.690e-002 	             	
        11.328	             	  9.970e-003 	
        11.392	  7.690e-002 	  9.970e-003 	
        11.456	  7.690e-002 	  9.970e-003 	
        11.519	  7.690e-002 	             	
        11.520	             	  9.970e-003 	
