;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:25:13
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.50mW             
;Max:86.90mW             
;Average:86.68mW             
;Std.Dev.:96.79uW             
;Overrange:0                   

;Channel B:Statistics
;Min:504.0uW             
;Max:531.0uW             
;Average:516.8uW             
;Std.Dev.:8.540uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:25:13.393000
  Timestamp   	  Channel A  	  Channel B  	
         5.279	  8.650e-002 	             	
         5.311	             	  5.060e-004 	
         5.344	  8.650e-002 	             	
         5.375	             	  5.060e-004 	
         5.407	  8.650e-002 	             	
         5.439	             	  5.060e-004 	
         5.471	  8.650e-002 	             	
         5.504	             	  5.060e-004 	
         5.536	  8.650e-002 	             	
         5.567	             	  5.060e-004 	
         5.599	  8.660e-002 	             	
         5.631	             	  5.060e-004 	
         5.663	  8.660e-002 	             	
         5.695	             	  5.070e-004 	
         5.727	  8.660e-002 	             	
         5.759	             	  5.070e-004 	
         5.792	  8.660e-002 	             	
         5.824	             	  5.070e-004 	
         5.856	  8.660e-002 	             	
         5.919	  8.660e-002 	  5.070e-004 	
         5.983	  8.660e-002 	  5.070e-004 	
         6.047	             	  5.070e-004 	
         6.079	  8.660e-002 	             	
         6.112	             	  5.070e-004 	
         6.143	  8.660e-002 	             	
         6.175	             	  5.080e-004 	
         6.208	  8.660e-002 	             	
         6.239	             	  5.080e-004 	
         6.271	  8.660e-002 	             	
         6.303	             	  5.080e-004 	
         6.335	  8.660e-002 	             	
         6.367	             	  5.080e-004 	
         6.400	  8.660e-002 	             	
         6.431	             	  5.080e-004 	
         6.464	  8.660e-002 	             	
         6.496	             	  5.080e-004 	
         6.527	  8.660e-002 	             	
         6.559	             	  5.080e-004 	
         6.592	  8.660e-002 	             	
         6.624	             	  5.080e-004 	
         6.656	  8.660e-002 	             	
         6.719	  8.660e-002 	  5.080e-004 	
         6.783	  8.660e-002 	  5.080e-004 	
         6.847	             	  5.080e-004 	
         6.879	  8.660e-002 	             	
         6.911	             	  5.080e-004 	
         6.943	  8.660e-002 	             	
         6.976	             	  5.080e-004 	
         7.007	  8.660e-002 	             	
         7.040	             	  5.080e-004 	
         7.071	  8.660e-002 	             	
         7.103	             	  5.080e-004 	
         7.135	  8.660e-002 	             	
         7.168	             	  5.080e-004 	
         7.199	  8.660e-002 	             	
         7.231	             	  5.080e-004 	
         7.263	  8.660e-002 	             	
         7.295	             	  5.080e-004 	
         7.327	  8.660e-002 	             	
         7.360	             	  5.080e-004 	
         7.392	  8.660e-002 	             	
         7.423	             	  5.080e-004 	
         7.456	  8.660e-002 	             	
         7.519	  8.660e-002 	  5.080e-004 	
         7.584	  8.660e-002 	  5.080e-004 	
         7.647	             	  5.080e-004 	
         7.679	  8.660e-002 	             	
         7.711	             	  5.090e-004 	
         7.744	  8.660e-002 	             	
         7.775	             	  5.090e-004 	
         7.808	  8.660e-002 	             	
         7.839	             	  5.090e-004 	
         7.871	  8.660e-002 	             	
         7.903	             	  5.090e-004 	
         7.935	  8.660e-002 	             	
         7.967	             	  5.090e-004 	
         7.999	  8.660e-002 	             	
         8.032	             	  5.090e-004 	
         8.063	  8.660e-002 	             	
         8.095	             	  5.090e-004 	
         8.127	  8.660e-002 	             	
         8.159	             	  5.090e-004 	
         8.191	  8.660e-002 	             	
         8.224	             	  5.090e-004 	
         8.256	  8.660e-002 	             	
         8.319	  8.660e-002 	  5.090e-004 	
         8.384	  8.660e-002 	  5.100e-004 	
         8.448	             	  5.100e-004 	
         8.479	  8.660e-002 	             	
         8.511	             	  5.100e-004 	
         8.543	  8.660e-002 	             	
         8.575	             	  5.100e-004 	
         8.607	  8.670e-002 	             	
         8.639	             	  5.100e-004 	
         8.671	  8.670e-002 	             	
         8.704	             	  5.100e-004 	
         8.736	  8.670e-002 	             	
         8.768	             	  5.100e-004 	
         8.800	  8.660e-002 	             	
         8.831	             	  5.100e-004 	
         8.863	  8.660e-002 	             	
         8.895	             	  5.100e-004 	
         8.928	  8.660e-002 	             	
         8.960	             	  5.100e-004 	
         8.991	  8.660e-002 	             	
         9.023	             	  5.100e-004 	
         9.055	  8.660e-002 	             	
         9.120	  8.660e-002 	  5.100e-004 	
         9.183	  8.660e-002 	  5.100e-004 	
         9.248	             	  5.100e-004 	
         9.279	  8.660e-002 	             	
         9.312	             	  5.100e-004 	
         9.343	  8.660e-002 	             	
         9.376	             	  5.100e-004 	
         9.408	  8.660e-002 	             	
         9.439	             	  5.100e-004 	
         9.472	  8.660e-002 	             	
         9.503	             	  5.100e-004 	
         9.536	  8.660e-002 	             	
         9.567	             	  5.100e-004 	
         9.599	  8.660e-002 	             	
         9.631	             	  5.100e-004 	
         9.663	  8.660e-002 	             	
         9.695	             	  5.100e-004 	
         9.728	  8.660e-002 	             	
         9.760	             	  5.100e-004 	
         9.792	  8.660e-002 	             	
         9.824	             	  5.100e-004 	
         9.855	  8.660e-002 	             	
         9.920	  8.660e-002 	  5.100e-004 	
         9.983	  8.660e-002 	  5.100e-004 	
        10.047	             	  5.100e-004 	
        10.079	  8.660e-002 	             	
        10.111	             	  5.100e-004 	
        10.143	  8.660e-002 	             	
        10.176	             	  5.100e-004 	
        10.208	  8.660e-002 	             	
        10.239	             	  5.100e-004 	
        10.271	  8.660e-002 	             	
        10.303	             	  5.100e-004 	
        10.335	  8.660e-002 	             	
        10.368	             	  5.100e-004 	
        10.399	  8.660e-002 	             	
        10.431	             	  5.100e-004 	
        10.464	  8.660e-002 	             	
        10.495	             	  5.100e-004 	
        10.527	  8.660e-002 	             	
        10.559	             	  5.100e-004 	
        10.591	  8.660e-002 	             	
        10.623	             	  5.100e-004 	
        10.656	  8.660e-002 	             	
        10.719	  8.660e-002 	  5.110e-004 	
        10.783	  8.670e-002 	  5.110e-004 	
        10.847	             	  5.110e-004 	
        10.879	  8.660e-002 	             	
        10.912	             	  5.110e-004 	
        10.944	  8.660e-002 	             	
        10.976	             	  5.110e-004 	
        11.008	  8.660e-002 	             	
        11.039	             	  5.110e-004 	
        11.071	  8.660e-002 	             	
        11.104	             	  5.110e-004 	
        11.136	  8.670e-002 	             	
        11.167	             	  5.110e-004 	
        11.199	  8.670e-002 	             	
        11.232	             	  5.110e-004 	
        11.263	  8.670e-002 	             	
        11.295	             	  5.110e-004 	
        11.327	  8.670e-002 	             	
        11.359	             	  5.110e-004 	
        11.391	  8.670e-002 	             	
        11.424	             	  5.110e-004 	
        11.456	  8.670e-002 	             	
        11.519	  8.670e-002 	  5.110e-004 	
        11.583	  8.670e-002 	  5.110e-004 	
        11.647	             	  5.110e-004 	
        11.679	  8.670e-002 	             	
        11.711	             	  5.120e-004 	
        11.743	  8.670e-002 	             	
        11.775	             	  5.120e-004 	
        11.807	  8.670e-002 	             	
        11.840	             	  5.120e-004 	
        11.872	  8.670e-002 	             	
        11.903	             	  5.120e-004 	
        11.935	  8.670e-002 	             	
        11.967	             	  5.120e-004 	
        12.000	  8.670e-002 	             	
        12.031	             	  5.110e-004 	
        12.063	  8.670e-002 	             	
        12.095	             	  5.110e-004 	
        12.127	  8.670e-002 	             	
        12.160	             	  5.110e-004 	
        12.191	  8.670e-002 	             	
        12.224	             	  5.110e-004 	
        12.255	  8.670e-002 	             	
        12.319	  8.670e-002 	  5.110e-004 	
        12.384	  8.670e-002 	  5.120e-004 	
        12.447	             	  5.120e-004 	
        12.479	  8.670e-002 	             	
        12.511	             	  5.120e-004 	
        12.543	  8.670e-002 	             	
        12.576	             	  5.120e-004 	
        12.607	  8.670e-002 	             	
        12.640	             	  5.120e-004 	
        12.671	  8.670e-002 	             	
        12.704	             	  5.120e-004 	
        12.735	  8.660e-002 	             	
        12.768	             	  5.120e-004 	
        12.799	  8.660e-002 	             	
        12.832	             	  5.120e-004 	
        12.863	  8.660e-002 	             	
        12.895	             	  5.110e-004 	
        12.927	  8.660e-002 	             	
        12.959	             	  5.110e-004 	
        12.992	  8.660e-002 	             	
        13.023	             	  5.110e-004 	
        13.056	  8.660e-002 	             	
        13.087	             	  5.110e-004 	
        13.119	  8.660e-002 	             	
        13.183	  8.650e-002 	  5.110e-004 	
        13.247	             	  5.110e-004 	
        13.279	  8.650e-002 	             	
        13.311	             	  5.110e-004 	
        13.344	  8.650e-002 	             	
        13.375	             	  5.110e-004 	
        13.408	  8.650e-002 	             	
        13.439	             	  5.110e-004 	
        13.471	  8.650e-002 	             	
        13.504	             	  5.110e-004 	
        13.536	  8.660e-002 	             	
        13.568	             	  5.110e-004 	
        13.599	  8.660e-002 	             	
        13.631	             	  5.110e-004 	
        13.663	  8.660e-002 	             	
        13.696	             	  5.110e-004 	
        13.727	  8.660e-002 	             	
        13.760	             	  5.110e-004 	
        13.791	  8.660e-002 	             	
        13.823	             	  5.110e-004 	
        13.856	  8.660e-002 	             	
        13.919	  8.670e-002 	  5.110e-004 	
        13.983	  8.670e-002 	  5.110e-004 	
        14.047	             	  5.110e-004 	
        14.079	  8.670e-002 	             	
        14.111	             	  5.110e-004 	
        14.143	  8.670e-002 	             	
        14.175	             	  5.110e-004 	
        14.207	  8.670e-002 	             	
        14.239	             	  5.110e-004 	
        14.271	  8.670e-002 	             	
        14.303	             	  5.110e-004 	
        14.336	  8.670e-002 	             	
