Timestamp,ChannelA,ChannelB,Length,Transmittance
12.575,  8.180e-002 ,0.00603,-3.28490290346908,1.0
12.64,  8.180e-002 ,0.00603,-3.266214177978884,1.0
12.735999999999999,             ,0.00603,-3.2386123680241328,1.0
12.799000000000001,             ,0.00603,-3.220498680241327,1.0
12.863,             ,0.00603,-3.2020974736048267,1.0
12.927999999999999,             ,0.00603,-3.1834087481146307,1.0
12.992,             ,0.00603,-3.1650075414781296,1.0
13.056,  8.170e-002 ,0.00603,-3.1466063348416293,1.0
13.12,  8.170e-002 ,0.00603,-3.128205128205128,1.0
13.183,  8.170e-002 ,0.00603,-3.1100914404223228,1.0
13.248,  8.170e-002 ,0.00603,-3.091402714932127,1.0
13.312000000000001,  8.170e-002 ,0.00603,-3.0730015082956257,1.0
13.375,  8.170e-002 ,0.00603,-3.0548878205128203,1.0
13.439,  8.170e-002 ,0.00603,-3.0364866138763196,1.0
13.536,             ,0.00603,-3.0085972850678733,1.0
13.599,             ,0.00603,-2.990483597285068,1.0
13.664000000000001,             ,0.00603,-2.9717948717948715,1.0
13.728,             ,0.00603,-2.953393665158371,1.0
13.792,             ,0.00603,-2.93499245852187,1.0
13.856,             ,0.00603,-2.9165912518853694,1.0
13.92,  8.180e-002 ,0.00603,-2.8981900452488683,1.0
13.984000000000002,  8.180e-002 ,0.00603,-2.8797888386123676,1.0
14.048,  8.180e-002 ,0.00603,-2.861387631975867,1.0
14.112,  8.180e-002 ,0.00603,-2.842986425339366,1.0
14.175999999999998,  8.180e-002 ,0.00603,-2.8245852187028664,1.0
14.24,  8.180e-002 ,0.00603,-2.806184012066365,1.0
14.304,  8.180e-002 ,0.00603,-2.787782805429864,1.0
14.4,             ,0.00603,-2.760180995475113,1.0
14.464,             ,0.00603,-2.7417797888386124,1.0
14.527999999999999,             ,0.00603,-2.7233785822021117,1.0
14.592,             ,0.00603,-2.704977375565611,1.0
14.655999999999999,  8.180e-002 ,0.00603,-2.6865761689291103,1.0
14.719000000000001,  8.180e-002 ,0.00604,-2.668462481146304,1.0016583747927033
14.783,  8.180e-002 ,0.00604,-2.650061274509804,1.0016583747927033
14.847000000000001,  8.180e-002 ,0.00604,-2.6316600678733026,1.0016583747927033
14.911,  8.180e-002 ,0.00604,-2.613258861236802,1.0016583747927033
14.975,  8.180e-002 ,0.00604,-2.5948576546003013,1.0016583747927033
15.04,  8.180e-002 ,0.00604,-2.5761689291101053,1.0016583747927033
15.103,  8.180e-002 ,0.00604,-2.5580552413273,1.0016583747927033
15.2,             ,0.00604,-2.5301659125188536,1.0016583747927033
15.264000000000001,             ,0.00604,-2.511764705882353,1.0016583747927033
15.328,             ,0.00604,-2.493363499245852,1.0016583747927033
15.392000000000001,             ,0.00604,-2.4749622926093506,1.0016583747927033
15.456,  8.170e-002 ,0.00604,-2.456561085972851,1.0016583747927033
15.52,  8.170e-002 ,0.00603,-2.43815987933635,1.0
15.584000000000001,  8.170e-002 ,0.00603,-2.4197586726998486,1.0
15.648,  8.170e-002 ,0.00603,-2.4013574660633488,1.0
15.712,  8.170e-002 ,0.00603,-2.382956259426847,1.0
15.776,  8.170e-002 ,0.00603,-2.3645550527903465,1.0
15.84,  8.170e-002 ,0.00603,-2.346153846153846,1.0
15.904000000000002,  8.170e-002 ,0.00603,-2.327752639517345,1.0
16.0,             ,0.00603,-2.300150829562594,1.0
16.064,             ,0.00603,-2.2817496229260934,1.0
16.128,             ,0.00603,-2.2633484162895927,1.0
16.192,             ,0.00603,-2.244947209653092,1.0
16.256,  8.170e-002 ,0.00603,-2.2265460030165913,1.0
16.32,  8.170e-002 ,0.00603,-2.2081447963800906,1.0
16.384,  8.170e-002 ,0.00603,-2.189743589743589,1.0
16.448,  8.170e-002 ,0.00603,-2.1713423831070884,1.0
16.511,  8.170e-002 ,0.00603,-2.153228695324284,1.0
16.575,  8.170e-002 ,0.00603,-2.134827488687783,1.0
16.64,  8.170e-002 ,0.00603,-2.1161387631975863,1.0
16.704,  8.170e-002 ,0.00603,-2.0977375565610856,1.0
16.8,             ,0.00603,-2.0701357466063346,1.0
16.863,             ,0.00603,-2.052022058823529,1.0
16.928,             ,0.00603,-2.033333333333333,1.0
16.991,             ,0.00603,-2.015219645550528,1.0
17.055999999999997,  8.170e-002 ,0.00603,-1.9965309200603327,1.0
17.119,  8.170e-002 ,0.00603,-1.9784172322775264,1.0
17.184,  8.170e-002 ,0.00603,-1.9597285067873296,1.0
17.247,  8.170e-002 ,0.00603,-1.941614819004525,1.0
17.311,  8.170e-002 ,0.00603,-1.9232136123680244,1.0
17.375999999999998,  8.170e-002 ,0.00603,-1.9045248868778284,1.0
17.439,  8.170e-002 ,0.00603,-1.886411199095022,1.0
17.503,  8.170e-002 ,0.00603,-1.8680099924585214,1.0
17.6,             ,0.00603,-1.840120663650075,1.0
17.664,             ,0.00603,-1.8217194570135744,1.0
17.727999999999998,             ,0.00603,-1.8033182503770746,1.0
17.791,             ,0.00603,-1.7852045625942683,1.0
17.855,  8.170e-002 ,0.00603,-1.7668033559577676,1.0
17.919,  8.170e-002 ,0.00603,-1.748402149321267,1.0
17.984,  8.180e-002 ,0.00603,-1.72971342383107,1.0
18.047,  8.180e-002 ,0.00603,-1.7115997360482647,1.0
18.112000000000002,  8.180e-002 ,0.00603,-1.6929110105580687,1.0
18.175,  8.170e-002 ,0.00602,-1.6747973227752633,0.998341625207297
18.239,  8.170e-002 ,0.00602,-1.6563961161387626,0.998341625207297
18.304000000000002,  8.170e-002 ,0.00602,-1.6377073906485666,0.998341625207297
18.4,             ,0.00602,-1.6101055806938165,0.998341625207297
18.463,             ,0.00602,-1.5919918929110102,0.998341625207297
18.528,             ,0.00602,-1.5733031674208142,0.998341625207297
18.592,             ,0.00602,-1.5549019607843135,0.998341625207297
18.656,  8.170e-002 ,0.00602,-1.5365007541478128,0.998341625207297
18.72,  8.170e-002 ,0.00602,-1.5180995475113122,0.998341625207297
18.783,  8.180e-002 ,0.00602,-1.4999858597285058,0.998341625207297
18.848,  8.180e-002 ,0.00602,-1.4812971342383108,0.998341625207297
18.912,  8.180e-002 ,0.00602,-1.46289592760181,0.998341625207297
18.975,  8.180e-002 ,0.00602,-1.4447822398190038,0.998341625207297
19.04,  8.180e-002 ,0.00602,-1.4260935143288087,0.998341625207297
19.104,  8.180e-002 ,0.00602,-1.407692307692308,0.998341625207297
19.199,             ,0.00601,-1.3803780165912514,0.9966832504145937
19.262999999999998,             ,0.00601,-1.3619768099547516,0.9966832504145937
19.327,             ,0.00601,-1.34357560331825,0.9966832504145937
19.391,             ,0.00601,-1.3251743966817502,0.9966832504145937
19.455,  8.170e-002 ,0.00601,-1.3067731900452495,0.9966832504145937
19.519000000000002,  8.170e-002 ,0.00601,-1.288371983408747,0.9966832504145937
19.584,  8.170e-002 ,0.00601,-1.269683257918552,0.9966832504145937
19.648,  8.180e-002 ,0.006,-1.2512820512820513,0.9950248756218906
19.712,  8.180e-002 ,0.006,-1.2328808446455506,0.9950248756218906
19.776,  8.180e-002 ,0.006,-1.21447963800905,0.9950248756218906
19.84,  8.180e-002 ,0.006,-1.1960784313725483,0.9950248756218906
19.904,  8.190e-002 ,0.00601,-1.1776772247360476,0.9966832504145937
20.0,             ,0.00601,-1.1500754147812966,0.9966832504145937
20.064,             ,0.006,-1.131674208144796,0.9950248756218906
20.128,             ,0.006,-1.1132730015082952,0.9950248756218906
20.192,             ,0.006,-1.0948717948717945,0.9950248756218906
20.256,  8.190e-002 ,0.006,-1.0764705882352938,0.9950248756218906
20.32,  8.190e-002 ,0.006,-1.0580693815987932,0.9950248756218906
20.384,  8.190e-002 ,0.00599,-1.0396681749622925,0.9933665008291874
20.448,  8.190e-002 ,0.00599,-1.0212669683257918,0.9933665008291874
20.511999999999997,  8.180e-002 ,0.00598,-1.002865761689292,0.9917081260364843
20.576,  8.180e-002 ,0.00598,-0.9844645550527895,0.9917081260364843
20.64,  8.180e-002 ,0.00598,-0.9660633484162888,0.9917081260364843
20.704,  8.180e-002 ,0.0059700000000000005,-0.9476621417797881,0.9900497512437813
20.8,             ,0.0059700000000000005,-0.9200603318250371,0.9900497512437813
20.863000000000003,             ,0.00596,-0.9019466440422308,0.988391376451078
20.927,             ,0.00596,-0.883545437405731,0.988391376451078
20.991999999999997,             ,0.00595,-0.8648567119155359,0.9867330016583749
21.055999999999997,  8.170e-002 ,0.00595,-0.8464555052790352,0.9867330016583749
21.12,  8.170e-002 ,0.00594,-0.8280542986425337,0.9850746268656717
21.184,  8.170e-002 ,0.00594,-0.809653092006033,0.9850746268656717
21.248,  8.170e-002 ,0.0059299999999999995,-0.7912518853695314,0.9834162520729685
21.311999999999998,  8.170e-002 ,0.0059299999999999995,-0.7728506787330316,0.9834162520729685
21.375999999999998,  8.170e-002 ,0.0059299999999999995,-0.7544494720965309,0.9834162520729685
21.44,  8.170e-002 ,0.00592,-0.7360482654600293,0.9817578772802653
21.504,  8.170e-002 ,0.00591,-0.7176470588235286,0.9800995024875623
21.6,             ,0.00591,-0.6900452488687776,0.9800995024875623
21.664,             ,0.0059,-0.6716440422322769,0.978441127694859
21.728,             ,0.0059,-0.6532428355957762,0.978441127694859
21.791999999999998,             ,0.00589,-0.6348416289592764,0.976782752902156
21.855999999999998,             ,0.00589,-0.6164404223227757,0.976782752902156
