;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 16:15:59
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:81.50mW             
;Max:81.80mW             
;Average:81.64mW             
;Std.Dev.:75.17uW             
;Overrange:0                   

;Channel B:Statistics
;Min:5.760mW             
;Max:6.050mW             
;Average:6.000mW             
;Std.Dev.:57.02uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 16:16:00.134000
  Timestamp   	  Channel A  	  Channel B  	
         6.271	  8.160e-002 	  6.010e-003 	
         6.336	  8.160e-002 	  6.010e-003 	
         6.399	  8.160e-002 	  6.010e-003 	
         6.463	  8.160e-002 	             	
         6.496	             	  6.010e-003 	
         6.528	  8.160e-002 	             	
         6.560	             	  6.010e-003 	
         6.592	  8.150e-002 	             	
         6.624	             	  6.010e-003 	
         6.656	  8.150e-002 	             	
         6.688	             	  6.000e-003 	
         6.720	  8.150e-002 	             	
         6.751	             	  6.000e-003 	
         6.815	  8.150e-002 	  6.000e-003 	
         6.880	  8.150e-002 	  6.000e-003 	
         6.943	  8.150e-002 	  6.000e-003 	
         7.008	  8.150e-002 	  6.000e-003 	
         7.072	  8.150e-002 	  6.000e-003 	
         7.136	  8.150e-002 	  6.000e-003 	
         7.200	  8.150e-002 	  6.000e-003 	
         7.264	  8.150e-002 	             	
         7.296	             	  6.000e-003 	
         7.328	  8.150e-002 	             	
         7.359	             	  6.000e-003 	
         7.391	  8.150e-002 	             	
         7.424	             	  6.000e-003 	
         7.456	  8.150e-002 	             	
         7.487	             	  6.000e-003 	
         7.520	  8.150e-002 	             	
         7.551	             	  6.000e-003 	
         7.616	  8.150e-002 	  6.000e-003 	
         7.680	  8.150e-002 	  6.000e-003 	
         7.744	  8.150e-002 	  6.000e-003 	
         7.808	  8.150e-002 	  6.000e-003 	
         7.872	  8.160e-002 	  6.000e-003 	
         7.936	  8.160e-002 	  6.000e-003 	
         7.999	  8.160e-002 	  6.000e-003 	
         8.064	  8.160e-002 	             	
         8.096	             	  6.010e-003 	
         8.128	  8.160e-002 	             	
         8.160	             	  6.010e-003 	
         8.192	  8.160e-002 	             	
         8.223	             	  6.010e-003 	
         8.256	  8.160e-002 	             	
         8.288	             	  6.010e-003 	
         8.320	  8.160e-002 	             	
         8.352	             	  6.010e-003 	
         8.416	  8.170e-002 	  6.010e-003 	
         8.480	  8.170e-002 	  6.010e-003 	
         8.544	  8.170e-002 	  6.010e-003 	
         8.607	  8.170e-002 	  6.010e-003 	
         8.671	  8.160e-002 	  6.010e-003 	
         8.735	  8.160e-002 	  6.010e-003 	
         8.800	  8.170e-002 	  6.010e-003 	
         8.863	  8.170e-002 	             	
         8.896	             	  6.010e-003 	
         8.928	  8.170e-002 	             	
         8.960	             	  6.010e-003 	
         8.991	  8.170e-002 	             	
         9.024	             	  6.010e-003 	
         9.055	  8.170e-002 	             	
         9.087	             	  6.010e-003 	
         9.120	  8.170e-002 	             	
         9.152	             	  6.020e-003 	
         9.216	  8.170e-002 	  6.020e-003 	
         9.280	  8.170e-002 	  6.020e-003 	
         9.344	  8.170e-002 	  6.020e-003 	
         9.407	  8.170e-002 	  6.020e-003 	
         9.471	             	  6.020e-003 	
         9.472	  8.170e-002 	             	
         9.535	  8.170e-002 	  6.020e-003 	
         9.600	  8.170e-002 	  6.020e-003 	
         9.664	  8.170e-002 	  6.020e-003 	
         9.728	  8.170e-002 	             	
         9.760	             	  6.020e-003 	
         9.792	  8.170e-002 	             	
         9.824	             	  6.020e-003 	
         9.855	  8.170e-002 	             	
         9.888	             	  6.020e-003 	
         9.920	  8.170e-002 	             	
         9.952	             	  6.020e-003 	
        10.016	  8.170e-002 	  6.020e-003 	
        10.080	  8.170e-002 	  6.020e-003 	
        10.144	  8.170e-002 	  6.020e-003 	
        10.208	  8.170e-002 	  6.020e-003 	
        10.271	  8.170e-002 	  6.020e-003 	
        10.336	  8.170e-002 	  6.020e-003 	
        10.400	  8.170e-002 	  6.020e-003 	
        10.464	  8.170e-002 	  6.020e-003 	
        10.527	  8.170e-002 	             	
        10.560	             	  6.020e-003 	
        10.592	  8.170e-002 	             	
        10.624	             	  6.010e-003 	
        10.656	  8.160e-002 	             	
        10.687	             	  6.010e-003 	
        10.720	  8.160e-002 	             	
        10.752	             	  6.010e-003 	
        10.816	  8.160e-002 	  6.010e-003 	
        10.880	  8.160e-002 	  6.010e-003 	
        10.944	  8.160e-002 	  6.010e-003 	
        11.007	  8.160e-002 	  6.010e-003 	
        11.072	  8.160e-002 	  6.010e-003 	
        11.136	  8.160e-002 	  6.010e-003 	
        11.200	  8.160e-002 	  6.010e-003 	
        11.264	  8.160e-002 	  6.010e-003 	
        11.328	  8.160e-002 	             	
        11.360	             	  6.010e-003 	
        11.392	  8.160e-002 	             	
        11.424	             	  6.010e-003 	
        11.455	  8.160e-002 	             	
        11.488	             	  6.010e-003 	
        11.520	  8.160e-002 	             	
        11.552	             	  6.020e-003 	
        11.616	  8.170e-002 	  6.020e-003 	
        11.680	  8.170e-002 	  6.020e-003 	
        11.744	  8.170e-002 	  6.020e-003 	
        11.808	  8.170e-002 	  6.020e-003 	
        11.872	  8.170e-002 	  6.020e-003 	
        11.936	  8.170e-002 	  6.020e-003 	
        12.000	  8.170e-002 	  6.020e-003 	
        12.064	  8.170e-002 	  6.030e-003 	
        12.127	  8.170e-002 	             	
        12.159	             	  6.030e-003 	
        12.192	  8.170e-002 	             	
        12.224	             	  6.030e-003 	
        12.256	  8.170e-002 	             	
        12.287	             	  6.030e-003 	
        12.319	  8.170e-002 	             	
        12.352	             	  6.030e-003 	
        12.416	  8.170e-002 	  6.020e-003 	
        12.480	  8.170e-002 	  6.020e-003 	
        12.543	  8.170e-002 	  6.020e-003 	
        12.608	  8.170e-002 	  6.020e-003 	
        12.672	  8.170e-002 	  6.020e-003 	
        12.736	  8.170e-002 	  6.020e-003 	
        12.800	  8.170e-002 	  6.020e-003 	
        12.864	  8.170e-002 	  6.020e-003 	
        12.928	  8.170e-002 	             	
        12.960	             	  6.020e-003 	
        12.991	  8.170e-002 	             	
        13.024	             	  6.020e-003 	
        13.055	  8.170e-002 	             	
        13.087	             	  6.020e-003 	
        13.119	  8.160e-002 	             	
        13.152	             	  6.020e-003 	
        13.216	  8.160e-002 	  6.020e-003 	
        13.280	  8.160e-002 	  6.020e-003 	
        13.344	  8.160e-002 	  6.020e-003 	
        13.408	  8.160e-002 	  6.020e-003 	
        13.472	  8.160e-002 	  6.020e-003 	
        13.536	  8.160e-002 	  6.020e-003 	
        13.600	  8.160e-002 	  6.020e-003 	
        13.664	  8.160e-002 	  6.020e-003 	
        13.728	  8.170e-002 	             	
        13.760	             	  6.020e-003 	
        13.791	  8.170e-002 	             	
        13.823	             	  6.020e-003 	
        13.856	  8.170e-002 	             	
        13.888	             	  6.020e-003 	
        13.920	  8.170e-002 	             	
        13.952	             	  6.020e-003 	
        14.016	  8.170e-002 	  6.020e-003 	
        14.080	  8.170e-002 	  6.020e-003 	
        14.144	  8.170e-002 	  6.020e-003 	
        14.208	  8.170e-002 	  6.030e-003 	
        14.272	  8.170e-002 	  6.030e-003 	
        14.335	  8.170e-002 	  6.030e-003 	
        14.400	  8.170e-002 	  6.030e-003 	
        14.464	  8.170e-002 	  6.030e-003 	
        14.527	  8.170e-002 	             	
        14.559	             	  6.030e-003 	
