;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:22:39
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.60mW             
;Max:87.00mW             
;Average:86.77mW             
;Std.Dev.:76.03uW             
;Overrange:0                   

;Channel B:Statistics
;Min:31.70uW             
;Max:57.00uW             
;Average:53.18uW             
;Std.Dev.:4.039uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:22:39.281000
  Timestamp   	  Channel A  	  Channel B  	
         7.680	  8.680e-002 	             	
         7.713	             	  3.500e-005 	
         7.744	  8.680e-002 	             	
         7.776	             	  3.610e-005 	
         7.808	  8.680e-002 	             	
         7.841	             	  3.730e-005 	
         7.872	  8.680e-002 	             	
         7.904	             	  3.850e-005 	
         7.937	  8.680e-002 	             	
         7.969	             	  3.960e-005 	
         8.000	  8.680e-002 	             	
         8.064	  8.680e-002 	  4.080e-005 	
         8.128	  8.680e-002 	  4.200e-005 	
         8.192	             	  4.300e-005 	
         8.224	  8.680e-002 	             	
         8.256	             	  4.410e-005 	
         8.288	  8.690e-002 	             	
         8.320	             	  4.510e-005 	
         8.352	  8.690e-002 	             	
         8.384	             	  4.600e-005 	
         8.416	  8.680e-002 	             	
         8.448	             	  4.680e-005 	
         8.480	  8.690e-002 	             	
         8.512	             	  4.760e-005 	
         8.544	  8.690e-002 	             	
         8.576	             	  4.830e-005 	
         8.609	  8.690e-002 	             	
         8.640	             	  4.890e-005 	
         8.672	  8.690e-002 	             	
         8.704	             	  4.940e-005 	
         8.737	  8.690e-002 	             	
         8.768	             	  4.990e-005 	
         8.800	  8.690e-002 	             	
         8.864	  8.690e-002 	  5.030e-005 	
         8.928	  8.680e-002 	  5.060e-005 	
         8.992	             	  5.090e-005 	
         9.024	  8.680e-002 	             	
         9.056	             	  5.110e-005 	
         9.088	  8.680e-002 	             	
         9.121	             	  5.130e-005 	
         9.152	  8.680e-002 	             	
         9.184	             	  5.150e-005 	
         9.216	  8.680e-002 	             	
         9.248	             	  5.170e-005 	
         9.281	  8.680e-002 	             	
         9.312	             	  5.190e-005 	
         9.344	  8.680e-002 	             	
         9.377	             	  5.200e-005 	
         9.409	  8.680e-002 	             	
         9.441	             	  5.220e-005 	
         9.472	  8.680e-002 	             	
         9.505	             	  5.240e-005 	
         9.536	  8.680e-002 	             	
         9.568	             	  5.250e-005 	
         9.601	  8.680e-002 	             	
         9.664	  8.680e-002 	  5.260e-005 	
         9.729	  8.680e-002 	  5.260e-005 	
         9.792	             	  5.260e-005 	
         9.824	  8.680e-002 	             	
         9.856	             	  5.250e-005 	
         9.888	  8.680e-002 	             	
         9.920	             	  5.230e-005 	
         9.952	  8.680e-002 	             	
         9.984	             	  5.220e-005 	
        10.017	  8.690e-002 	             	
        10.048	             	  5.190e-005 	
        10.080	  8.690e-002 	             	
        10.112	             	  5.170e-005 	
        10.144	  8.690e-002 	             	
        10.176	             	  5.150e-005 	
        10.208	  8.690e-002 	             	
        10.241	             	  5.120e-005 	
        10.272	  8.690e-002 	             	
        10.304	             	  5.100e-005 	
        10.337	  8.690e-002 	             	
        10.368	             	  5.080e-005 	
        10.400	  8.690e-002 	             	
        10.432	             	  5.060e-005 	
        10.464	  8.690e-002 	             	
        10.528	  8.690e-002 	  5.040e-005 	
        10.592	             	  5.030e-005 	
        10.625	  8.690e-002 	             	
