Timestamp,ChannelA,ChannelB,Length,Transmittance
0.032,             ,1.27e-05,-6.790813253012048,1.0423093250318367
0.096,             ,1.27e-05,-6.7724397590361445,1.0423093250318367
0.16,             ,1.27e-05,-6.754066265060241,1.0423093250318367
0.223,             ,1.27e-05,-6.7359798569277105,1.0423093250318367
0.28800000000000003,             ,1.27e-05,-6.717319277108434,1.0423093250318367
0.35200000000000004,             ,1.27e-05,-6.69894578313253,1.0423093250318367
0.415,             ,1.26e-05,-6.680859375,1.034102164992216
0.48,  8.690e-002 ,1.26e-05,-6.662198795180723,1.034102164992216
0.5429999999999999,  8.690e-002 ,1.26e-05,-6.644112387048192,1.034102164992216
0.639,             ,1.27e-05,-6.616552146084337,1.0423093250318367
0.7040000000000001,             ,1.27e-05,-6.59789156626506,1.0423093250318367
0.767,             ,1.27e-05,-6.57980515813253,1.0423093250318367
0.831,             ,1.27e-05,-6.561431664156626,1.0423093250318367
0.8959999999999999,             ,1.28e-05,-6.54277108433735,1.0505164850714575
0.96,             ,1.28e-05,-6.5243975903614455,1.0505164850714575
1.023,             ,1.28e-05,-6.506311182228916,1.0505164850714575
1.087,             ,1.29e-05,-6.4879376882530115,1.0587236451110782
1.151,             ,1.3e-05,-6.469564194277108,1.066930805150699
1.216,             ,1.31e-05,-6.450903614457832,1.0751379651903197
1.2790000000000001,  8.680e-002 ,1.31e-05,-6.432817206325301,1.0751379651903197
1.344,  8.680e-002 ,1.31e-05,-6.414156626506024,1.0751379651903197
1.4080000000000001,  8.680e-002 ,1.31e-05,-6.39578313253012,1.0751379651903197
1.5030000000000001,             ,1.31e-05,-6.368509977409638,1.0751379651903197
1.568,             ,1.32e-05,-6.349849397590361,1.0833451252299406
1.632,             ,1.32e-05,-6.331475903614458,1.0833451252299406
1.696,             ,1.31e-05,-6.313102409638554,1.0751379651903197
1.76,             ,1.31e-05,-6.294728915662651,1.0751379651903197
1.824,             ,1.31e-05,-6.2763554216867465,1.0751379651903197
1.8880000000000001,             ,1.31e-05,-6.257981927710843,1.0751379651903197
1.9509999999999998,             ,1.32e-05,-6.2398955195783135,1.0833451252299406
2.015,             ,1.32e-05,-6.221522025602409,1.0833451252299406
2.079,  8.690e-002 ,1.32e-05,-6.203148531626506,1.0833451252299406
2.144,  8.690e-002 ,1.32e-05,-6.184487951807228,1.0833451252299406
2.208,  8.690e-002 ,1.32e-05,-6.166114457831325,1.0833451252299406
2.303,             ,1.32e-05,-6.138841302710843,1.0833451252299406
2.367,             ,1.33e-05,-6.12046780873494,1.0915522852695612
2.432,             ,1.33e-05,-6.101807228915662,1.0915522852695612
2.496,             ,1.33e-05,-6.083433734939759,1.0915522852695612
2.56,             ,1.34e-05,-6.065060240963855,1.0997594453091821
2.623,             ,1.34e-05,-6.046973832831325,1.0997594453091821
2.687,             ,1.35e-05,-6.028600338855422,1.1079666053488029
2.752,             ,1.36e-05,-6.009939759036144,1.1161737653884236
2.815,             ,1.37e-05,-5.9918533509036145,1.1243809254280444
2.88,  8.690e-002 ,1.37e-05,-5.973192771084337,1.1243809254280444
2.943,  8.690e-002 ,1.38e-05,-5.955106362951807,1.132588085467665
3.008,  8.690e-002 ,1.38e-05,-5.93644578313253,1.132588085467665
3.1039999999999996,             ,1.38e-05,-5.908885542168675,1.132588085467665
3.168,             ,1.38e-05,-5.890512048192771,1.132588085467665
3.2310000000000003,             ,1.38e-05,-5.872425640060241,1.132588085467665
3.295,             ,1.38e-05,-5.854052146084337,1.132588085467665
3.36,             ,1.38e-05,-5.83539156626506,1.132588085467665
3.424,             ,1.38e-05,-5.817018072289157,1.132588085467665
3.488,             ,1.38e-05,-5.798644578313253,1.132588085467665
3.552,             ,1.38e-05,-5.7802710843373495,1.132588085467665
3.616,             ,1.38e-05,-5.761897590361445,1.132588085467665
3.68,  8.680e-002 ,1.38e-05,-5.743524096385542,1.132588085467665
3.7430000000000003,  8.680e-002 ,1.38e-05,-5.725437688253011,1.132588085467665
3.807,  8.680e-002 ,1.38e-05,-5.707064194277108,1.132588085467665
3.904,             ,1.38e-05,-5.679216867469879,1.132588085467665
3.968,             ,1.38e-05,-5.660843373493976,1.132588085467665
4.031000000000001,             ,1.38e-05,-5.642756965361445,1.132588085467665
4.096,             ,1.37e-05,-5.624096385542169,1.1243809254280444
4.159,             ,1.37e-05,-5.606009977409639,1.1243809254280444
4.224,             ,1.36e-05,-5.587349397590361,1.1161737653884236
4.288,             ,1.36e-05,-5.568975903614458,1.1161737653884236
4.352,             ,1.36e-05,-5.550602409638554,1.1161737653884236
4.416,             ,1.35e-05,-5.5322289156626505,1.1079666053488029
4.479,  8.670e-002 ,1.35e-05,-5.514142507530121,1.1079666053488029
4.544,  8.670e-002 ,1.35e-05,-5.495481927710843,1.1079666053488029
4.6080000000000005,  8.670e-002 ,1.34e-05,-5.477108433734939,1.0997594453091821
4.703,             ,1.34e-05,-5.449835278614458,1.0997594453091821
4.768,             ,1.34e-05,-5.43117469879518,1.0997594453091821
4.831,             ,1.34e-05,-5.4130882906626505,1.0997594453091821
4.896,             ,1.34e-05,-5.394427710843374,1.0997594453091821
4.96,             ,1.33e-05,-5.37605421686747,1.0915522852695612
5.023,             ,1.33e-05,-5.35796780873494,1.0915522852695612
5.087,             ,1.33e-05,-5.339594314759037,1.0915522852695612
5.152,             ,1.32e-05,-5.320933734939759,1.0833451252299406
5.215,             ,1.31e-05,-5.302847326807229,1.0751379651903197
5.28,  8.670e-002 ,1.3e-05,-5.2841867469879515,1.066930805150699
