Timestamp,ChannelA,ChannelB,Length,Transmittance
0.031,             ,0.000504,-7.2410732409658465,0.9752197365899132
0.095,             ,0.000504,-7.222643802959851,0.9752197365899132
0.159,             ,0.000505,-7.204214364953856,0.9771546963847346
0.223,             ,0.000505,-7.185784926947861,0.9771546963847346
0.319,  8.670e-002 ,0.000505,-7.158140769938868,0.9771546963847346
0.38299999999999995,             ,0.000505,-7.139711331932872,0.9771546963847346
0.447,             ,0.000505,-7.121281893926877,0.9771546963847346
0.511,             ,0.000505,-7.102852455920882,0.9771546963847346
0.5760000000000001,             ,0.000505,-7.0841350579460425,0.9771546963847346
0.639,             ,0.000505,-7.065993579908891,0.9771546963847346
0.703,             ,0.000505,-7.047564141902896,0.9771546963847346
0.768,             ,0.000505,-7.0288467439280575,0.9771546963847346
0.831,             ,0.0005059999999999999,-7.0107052658909055,0.9790896561795557
0.895,             ,0.0005059999999999999,-6.99227582788491,0.9790896561795557
0.9590000000000001,             ,0.0005059999999999999,-6.973846389878915,0.9790896561795557
1.023,             ,0.0005059999999999999,-6.95541695187292,0.9790896561795557
1.119,  8.660e-002 ,0.0005059999999999999,-6.927772794863927,0.9790896561795557
1.183,             ,0.0005059999999999999,-6.909343356857931,0.9790896561795557
1.247,             ,0.0005059999999999999,-6.890913918851936,0.9790896561795557
1.311,             ,0.0005059999999999999,-6.872484480845942,0.9790896561795557
1.376,             ,0.0005070000000000001,-6.853767082871102,0.9810246159743772
1.439,             ,0.0005070000000000001,-6.835625604833951,0.9810246159743772
1.504,             ,0.0005070000000000001,-6.816908206859112,0.9810246159743772
1.567,             ,0.0005070000000000001,-6.798766728821961,0.9810246159743772
1.631,             ,0.0005070000000000001,-6.780337290815965,0.9810246159743772
1.695,             ,0.0005070000000000001,-6.76190785280997,0.9810246159743772
1.7590000000000001,             ,0.0005070000000000001,-6.743478414803975,0.9810246159743772
1.8230000000000002,             ,0.0005070000000000001,-6.7250489767979795,0.9810246159743772
1.92,  8.660e-002 ,0.0005070000000000001,-6.697116859820143,0.9810246159743772
1.983,  8.660e-002 ,0.0005070000000000001,-6.678975381782991,0.9810246159743772
2.0469999999999997,             ,0.0005070000000000001,-6.660545943776996,0.9810246159743772
2.112,             ,0.0005070000000000001,-6.6418285458021575,0.9810246159743772
2.176,             ,0.0005070000000000001,-6.623399107796162,0.9810246159743772
2.239,             ,0.0005070000000000001,-6.60525762975901,0.9810246159743772
2.303,             ,0.0005059999999999999,-6.586828191753015,0.9790896561795557
2.3680000000000003,             ,0.0005059999999999999,-6.568110793778176,0.9790896561795557
2.431,             ,0.0005059999999999999,-6.549969315741025,0.9790896561795557
2.495,             ,0.0005059999999999999,-6.53153987773503,0.9790896561795557
2.559,             ,0.0005059999999999999,-6.513110439729035,0.9790896561795557
2.623,             ,0.0005059999999999999,-6.494681001723039,0.9790896561795557
2.719,  8.660e-002 ,0.0005059999999999999,-6.4670368447140465,0.9790896561795557
2.783,  8.660e-002 ,0.0005059999999999999,-6.448607406708051,0.9790896561795557
2.847,             ,0.0005059999999999999,-6.430177968702056,0.9790896561795557
2.911,             ,0.0005059999999999999,-6.411748530696061,0.9790896561795557
2.9760000000000004,             ,0.0005059999999999999,-6.393031132721221,0.9790896561795557
3.0389999999999997,             ,0.0005059999999999999,-6.37488965468407,0.9790896561795557
3.103,             ,0.0005059999999999999,-6.356460216678075,0.9790896561795557
3.168,             ,0.0005059999999999999,-6.337742818703235,0.9790896561795557
3.2310000000000003,             ,0.0005059999999999999,-6.319601340666084,0.9790896561795557
3.295,             ,0.0005059999999999999,-6.301171902660089,0.9790896561795557
3.359,             ,0.0005059999999999999,-6.282742464654094,0.9790896561795557
3.423,             ,0.000505,-6.264313026648098,0.9771546963847346
3.5189999999999997,  8.660e-002 ,0.000505,-6.2366688696391055,0.9771546963847346
3.583,  8.660e-002 ,0.000505,-6.21823943163311,0.9771546963847346
3.647,             ,0.000505,-6.199809993627115,0.9771546963847346
3.7110000000000003,             ,0.000505,-6.18138055562112,0.9771546963847346
3.775,             ,0.000504,-6.162951117615124,0.9752197365899132
3.839,             ,0.000504,-6.14452167960913,0.9752197365899132
3.903,             ,0.000504,-6.126092241603135,0.9752197365899132
3.967,             ,0.000504,-6.107662803597139,0.9752197365899132
4.031000000000001,             ,0.000504,-6.089233365591143,0.9752197365899132
4.095,             ,0.000505,-6.070803927585149,0.9771546963847346
4.16,             ,0.000505,-6.0520865296103095,0.9771546963847346
4.224,             ,0.000505,-6.033657091604314,0.9771546963847346
4.32,  8.660e-002 ,0.000505,-6.006012934595322,0.9771546963847346
4.383,  8.660e-002 ,0.000505,-5.98787145655817,0.9771546963847346
4.447,             ,0.000505,-5.969442018552175,0.9771546963847346
4.512,             ,0.0005059999999999999,-5.950724620577336,0.9790896561795557
4.575,             ,0.0005059999999999999,-5.932583142540184,0.9790896561795557
4.64,             ,0.0005059999999999999,-5.913865744565346,0.9790896561795557
4.703,             ,0.0005059999999999999,-5.895724266528194,0.9790896561795557
4.7669999999999995,             ,0.0005059999999999999,-5.877294828522199,0.9790896561795557
4.831,             ,0.0005059999999999999,-5.858865390516203,0.9790896561795557
4.895,             ,0.0005059999999999999,-5.840435952510209,0.9790896561795557
4.959,             ,0.0005059999999999999,-5.8220065145042135,0.9790896561795557
5.024,             ,0.0005059999999999999,-5.803289116529374,0.9790896561795557
5.12,             ,0.0005059999999999999,-5.775644959520381,0.9790896561795557
5.183,  8.650e-002 ,0.0005059999999999999,-5.75750348148323,0.9790896561795557
